word,tfidf_balneological2,tfidf_herbal2,tfidf_herbal5,tfidf_recipes3,tfidf_starsx,tfidf_stars3,PC1,PC2,cluster
pchedaiin,3.45e-05,0.0,0.0,0.000551337,0.0,5.88e-05,0.3009853165986927,0.9172056189423254,6
par,6.89e-05,0.0,0.0,0.000551337,0.0,2.94e-05,0.31573765746864074,0.9808621962772367,6
tedain,0.0,0.0,0.000324386,0.000551337,0.0,5.88e-05,-0.33196134870111527,0.766499971962061,6
als,0.0,0.000130091,0.0,0.000551337,0.0,2.94e-05,-0.2082329107310587,1.632664835046324,6
daiis,3.45e-05,0.0,0.000324386,0.000551337,0.0,0.0,-0.5416887862160568,0.8646617808224741,6
dalal,3.45e-05,0.0,0.000324386,0.000551337,0.0,0.0,-0.5416887862160568,0.8646617808224741,6
ety,3.45e-05,0.0,0.0,0.000551337,0.0,2.94e-05,0.07580806847836638,0.9516258611214442,6
qokeal,3.45e-05,0.0,0.0,0.000551337,0.0,2.94e-05,0.07580806847836638,0.9516258611214442,6
qokshd,0.0,0.0,0.000324386,0.000551337,0.0,2.94e-05,-0.5571385968214416,0.8009202141411798,6
shos,0.0,0.000130091,0.0,0.000551337,0.0,2.94e-05,-0.2082329107310587,1.632664835046324,6
s,0.00014507,0.00061593,0.000682597,0.000435062,0.0,9.28e-05,0.22752681681324607,3.8375641975579176,2
oky,0.000154137,0.000547493,8.53e-05,0.000435062,0.0,9.28e-05,1.0359893771787403,3.6950776342707,2
kain,0.000181338,6.84e-05,0.0,0.000435062,0.000179143,0.000154681,2.007947280566436,0.6634454376261568,5
shdy,9.97e-05,0.00041062,0.000341298,0.000435062,0.0,9.28e-05,0.3923753382678804,2.8056249315684654,2
chy,0.000126937,0.000273747,0.0,0.000435062,0.000179143,7.73e-05,0.967320395905396,1.8290994516226842,2
sol,0.000846883,0.0,0.0,0.000322511,0.000398397,6.88e-05,5.998753368968022,0.2349295325143744,4
lshedy,0.000483933,0.0,0.000379507,0.000322511,0.0,0.000257997,4.356768957801987,0.44837252434001185,4
char,0.000100819,0.000228295,0.0,0.000322511,0.0,0.000464394,3.6482756098129583,1.2697382747652823,4
otol,0.000342786,0.000152196,0.0,0.000322511,0.0,0.000223597,3.5170320226414975,1.3417614588823628,4
ykar,0.000161311,0.000913179,0.0,0.000322511,0.0,8.6e-05,0.9434760378380475,5.503957900447475,2
okol,0.000201639,0.000152196,0.0,0.000322511,0.0,0.000154798,2.005636677292675,1.3023484251117317,5
shar,0.000201639,7.61e-05,0.0,0.000322511,0.0,0.000171998,2.162767755554582,0.866690144728706,5
okchedy,8.07e-05,7.61e-05,0.0,0.000322511,0.0,0.000257997,1.97792891932686,0.6632209877063582,5
olky,0.000322622,0.000228295,0.0,0.000322511,0.0,1.72e-05,1.7701852813923358,1.981802493398559,2
opchdy,0.000120983,0.000152196,0.0,0.000322511,0.0,0.000171998,1.574821836719197,1.213662405461643,5
okair,4.03e-05,0.000380491,0.0,0.000322511,0.0,0.000154798,0.8041594577344773,2.4118294908193127,2
qopchdy,2.02e-05,0.000152196,0.0,0.000322511,0.0,0.000189197,1.0036196034042733,1.1078717508215612,5
sho,2.02e-05,7.61e-05,0.0,0.000322511,0.0,0.000206397,1.1607506816661808,0.6722134704385354,5
teedy,6.05e-05,7.61e-05,0.0,0.000322511,0.0,0.000137598,0.9148932471754488,0.7870110559996799,5
ly,0.000181475,7.61e-05,0.0,0.000322511,0.0,1.72e-05,0.8365181331170737,1.0307836632928313,5
aral,6.05e-05,0.0,0.0,0.000322511,0.000398397,0.000103199,0.7774349787385592,-0.4736850933596835,5
chdam,2.02e-05,0.000380491,0.0,0.000322511,0.0,5.16e-05,-0.1264347363509623,2.5155663652711597,2
qodain,4.03e-05,0.0,0.0,0.000322511,0.00119519,6.88e-05,0.57430221435864,-2.2214296518780365,3
sheos,4.03e-05,7.61e-05,0.0,0.000322511,0.0,0.000103199,0.5105393212263523,0.8101160621363959,0
chdain,2.02e-05,0.000152196,0.0,0.000322511,0.0,6.88e-05,0.0814881359912486,1.2488273255711992,6
aram,2.02e-05,7.61e-05,0.0,0.000322511,0.0,8.6e-05,0.23861921425315583,0.8131690451881736,0
cphedy,6.05e-05,0.0,0.000189754,0.000322511,0.0,5.16e-05,0.05213019648273593,0.40114525735979156,0
okor,4.03e-05,0.000152196,0.0,0.000322511,0.0,5.16e-05,0.08994320357359116,1.2860471966255271,6
qokees,6.05e-05,0.000228295,0.000189754,0.000322511,0.0,0.0,-0.41926537434040095,1.7081583219223944,6
ty,6.05e-05,0.000228295,0.000189754,0.000322511,0.0,0.0,-0.41926537434040095,1.7081583219223944,6
choky,2.02e-05,0.000152196,0.0,0.000322511,0.0,5.16e-05,-0.05024821324921446,1.2689643380025204,6
chkar,2.02e-05,0.0,0.0,0.000322511,0.000398397,5.16e-05,0.10115328672619404,-0.447525933414653,0
eeedy,2.02e-05,0.000152196,0.0,0.000322511,0.0,3.44e-05,-0.18198456248967745,1.2891013504338416,6
qoko,4.03e-05,7.61e-05,0.0,0.000322511,0.0,3.44e-05,-0.016398416645427676,0.8906629411051438,6
ldar,2.02e-05,7.61e-05,0.0,0.000322511,0.0,3.44e-05,-0.15658983346823327,0.873580082482137,6
tody,2.02e-05,0.000152196,0.0,0.000322511,0.0,1.72e-05,-0.3137209117301405,1.3092383628651627,6
odor,2.02e-05,7.61e-05,0.0,0.000322511,0.0,1.72e-05,-0.2883261827086963,0.8937170949134583,6
ofar,2.02e-05,7.61e-05,0.0,0.000322511,0.0,1.72e-05,-0.2883261827086963,0.8937170949134583,6
ykol,2.02e-05,0.0,0.000189754,0.000322511,0.0,1.72e-05,-0.49242280537923827,0.4071685756300375,0
okedy,0.000453345,0.000581712,0.000938571,0.000290041,0.0,0.000255224,3.231260593499527,3.3253693330444483,2
otaiin,0.000226673,0.000171092,0.000170649,0.000290041,0.0,0.00057232,5.144732634835468,0.8066488671235744,4
otal,0.000308275,0.000239528,0.000426623,0.000290041,0.0,0.000433107,4.315217925567227,1.3168955900488615,4
okeedy,0.000353609,0.000376402,8.53e-05,0.000290041,0.0,0.000371235,4.5246516829133006,2.3029825948201004,4
qokchdy,0.000217606,0.000444838,8.53e-05,0.000290041,0.0,0.000108277,1.5392144747927041,2.8689482640166166,2
kar,9.07e-05,0.000513275,8.53e-05,0.000290041,0.0,0.000139213,0.8681863724407849,3.0985725529429544,2
kedy,0.000181338,0.000307965,0.000255974,0.000290041,0.0,7.73e-05,0.8882608126410432,2.063131800042683,2
olaiin,0.000108803,0.00020531,8.53e-05,0.000290041,0.0,0.000108277,0.8602816742593016,1.4685376204690814,6
ykaiin,0.000154137,0.000171092,0.0,0.000290041,0.000179143,4.64e-05,0.8623745748990644,1.0264414712316623,5
chedaiin,6.35e-05,3.42e-05,0.0,0.000290041,0.000179143,0.000123745,0.8682848001117243,0.11136043810774263,5
qodaiin,7.25e-05,3.42e-05,0.0,0.000290041,0.000179143,0.000116011,0.8718216736832646,0.12806411033709755,5
taiin,5.44e-05,6.84e-05,8.53e-05,0.000290041,0.0,0.000123745,0.6449975739709352,0.6565962405576604,5
shor,9.97e-05,6.84e-05,0.000170649,0.000290041,0.0,6.96e-05,0.4430269629239403,0.7265496730734441,0
cheey,0.000417077,0.000136873,0.0,0.000145021,0.001612288,0.000525916,6.650052968734533,-2.984863094957899,4
lchedy,0.000534947,3.42e-05,0.000170649,0.000145021,0.0,0.000425373,6.122804667522191,0.1917879888004114,4
saiin,0.000408011,0.000547493,0.0,0.000145021,0.000358286,0.000270692,4.178320621649827,2.3354058142325727,4
