text,wordlen_mean,wordlen_std,wordlen_skew,wordlen_unique_mean,wordlen_unique_std,wordlen_unique_skew,wordlen_autocorr,wordunique_mean,wordunique_std,wordunique_skew,wordchange_mean,wordchange_std,wordchange_skew,worddist_max,worddist_shape,wordbias_mean,wordbias_std,wordbias_skew,wordbias_lines_mean,wordbias_lines_std,wordbias_lines_skew,chardist_max,chardist_shape,ngramdist_max,ngramdist_shape,charbias_mean,charbias_std,charbias_skew,charbias_words_mean,charbias_words_std,charbias_words_skew,unique_words,repeated_words,tripled_words,unique_chars,repeated_chars,tripled_chars,unique_ngrams,entropy,compression,zipf,flipped_pairs
Conlangs - Esperanto - Literary - NT,4.482274643,2.503736125,1.088612075,5.556581339,2.567004424,0.681816789,-0.14509446,1.324120711,0.828174153,2.104106995,1.059182488,0.648885758,2.067466824,17.22,2.5284,1.561012799,0.679674598,-0.285283275,1.549640091,0.704807748,-0.335176838,0.128035256,0.041392109,111.08,3.523058629,0.510062015,0.234223213,3.01394555,0.806190819,0.270575387,1.539267053,108.62,0.000146114,0,22.82,0.001406513,0,449.23,1.539940714,0.463229151,3.658927461,0.034462048
Conlangs - Esperanto - Technical - Voynich Wiki,5.132288506,2.895921862,0.754069509,6.0822489,2.759756637,0.53592288,-0.153621885,1.34544114,0.960190099,2.925063479,1.131549294,0.812701805,2.146571899,20.52,2.1024,1.653784705,0.686205277,-0.615246433,1.651624305,0.702617125,-0.616847591,0.120898013,0.041034223,120.73,3.277471731,0.46700736,0.213593242,3.244388847,0.727716192,0.233091916,1.34240205,124.49,0.001968522,0.000292924,23.19,0.004624223,0,565.88,1.635725636,0.477595313,4.910808891,0.017551437
Conlangs - Interlingua - Literary - NT,4.256429079,2.475932622,0.772817108,5.285041004,2.456030567,0.459257582,-0.239886462,1.387168315,1.055739382,3.15432844,1.221056459,1.10604043,2.663730944,18.35,2.5032,1.453453955,0.699697021,-0.112033054,1.509837784,0.68541654,-0.200069391,0.177727764,0.043239531,153.91,3.740926578,0.483911596,0.245004216,3.241445173,0.772657378,0.309196451,1.540483712,106.42,0.001172333,0,22.12,0.024868062,0,424.65,1.56923975,0.447800382,4.421089219,0.045247068
Conlangs - Interlingua - Technical - EU Wiki,5.221722961,3.315778208,0.696197882,6.668143792,3.206124179,0.278431829,-0.24292332,1.513606493,1.380711288,3.36742641,1.207258877,1.126421492,2.61366817,20.81,2.7532,1.495182368,0.720778634,-0.197959478,1.505008886,0.722420922,-0.235116837,0.159550505,0.04237369,161.66,3.909665481,0.459188582,0.249594781,3.883844381,0.635044172,0.297496918,1.22756429,105.93,0.000688256,0,22.9,0.016444371,3.11E-05,504.45,1.622265088,0.445416291,2.509147042,0.040966233
Conlangs - Klingon - Literary - NT - Mark,5.410174721,2.608156913,0.725138571,5.895315061,2.664718343,0.579030268,-0.043054801,1.301996801,0.91674333,3.670682633,1.026948105,0.711836053,3.238688203,9.17,1.398,1.868313514,0.531848188,-0.997097812,1.85778422,0.552773817,-1.04402683,0.144707433,0.036718101,135.09,3.522859262,0.524790907,0.195378318,1.384569914,0.70079437,0.201504562,0.5518932,123.54,0.001137266,0,22.17,0.00385901,0,506.51,1.487377519,0.46318113,5.271395438,0.028821133
Conlangs - Klingon - Technical - Proxima Centauri B Wikia,4.817997764,2.660086943,1.320317104,5.273833705,2.793116367,1.139028495,0.003278188,1.387351166,1.067995874,4.051432931,1.023243632,0.831610539,3.805777382,8.52,1.1996,1.761892641,0.582475085,-0.757781457,1.800397777,0.538752414,-0.760935867,0.122705984,0.039625112,112.68,3.549389914,0.4951139,0.211570262,3.758274275,0.749324728,0.241782177,1.209788965,128.66,0.001623327,0,23.72,0.004702543,0,486.73,1.471914558,0.46359782,9.03473599,0.023948367
Conlangs - Lojban - Literary - Alice in Wonderland,3.239631264,1.726488993,1.362438346,3.857224301,1.812166483,0.92368934,-0.194397278,1.283234565,0.78879245,2.448549563,1.074367638,0.753393422,2.743289576,20.88,2.846,1.455668878,0.704264639,-0.140268938,1.374570851,0.734815994,0.008848956,0.135705188,0.039887238,86.99,2.939947663,0.560327885,0.287503414,2.420494789,1.041563428,0.272210045,1.311396404,96.6,0.00160903,0.0001,22.89,0.006661918,0,343.8,1.498767383,0.455616856,3.890871813,0.032956782
Conlangs - Lojban - Technical - Science News,3.622823991,2.286177053,2.07479979,4.444133616,2.515997937,1.787788199,-0.154357583,1.362404289,0.970482108,3.272007794,1.072732154,0.823045992,3.638504047,25.06,2.4268,1.466020749,0.7238199,-0.240457214,1.493744661,0.684016959,-0.170776409,0.125371544,0.039849895,90.11,2.67947969,0.524681551,0.269300673,2.394703126,0.946584274,0.241474093,1.600758729,104.96,0.002105387,0,22.99,0.013526412,0,428.07,1.554229906,0.477881623,5.142818031,0.054404796
Conlangs - LOLCat - Literary - NT - Matthew,3.944314212,2.068182455,1.357987026,4.452467843,2.187346888,1.167320765,-0.109375658,1.345581897,0.934851947,3.518523298,1.039967776,0.71387984,3.033487519,12.4,1.8568,1.617447106,0.637647182,-0.343807537,1.664919524,0.622563454,-0.494469474,0.117445174,0.038336092,92.81,2.981557513,0.544078609,0.240678742,2.943848763,0.888780838,0.276872722,1.486402142,120.26,0.001025761,4.90E-05,24.62,0.03130859,0.000243497,449.98,1.458084329,0.485631248,6.744654337,0.022399388
Conlangs - Neo-Quenya - Literary - NT,4.550134859,2.513674396,0.599576387,5.404377527,2.365365794,0.489906034,-0.172074903,1.273608307,0.94153111,3.633556741,1.253739512,1.099068593,2.724447949,18.51,1.89,1.681867924,0.674865195,-0.7048885,1.718007961,0.666033848,-0.7924363,0.176830287,0.045130727,160.06,4.163534543,0.45141352,0.256706194,3.859677901,0.729811058,0.284289911,2.190760958,130.66,0.000641901,4.88E-05,21.52,0.023129058,0,415.83,1.80018398,0.462073749,5.789240948,0.032420239
Conlangs - Neo-Quenya - Technical - Europe-Taipei Wikia,5.715049031,2.833001498,0.31386715,6.362152293,2.671249722,0.423506803,-0.024927789,1.266245112,1.021534041,4.358937626,1.215440907,1.175326088,3.428234536,14.42,1.936,1.749697348,0.608574698,-0.774627364,1.785610042,0.588881796,-0.865205142,0.166846997,0.040640965,173.19,4.388631954,0.499037421,0.271161048,2.986848197,0.665147895,0.275839423,2.170953441,118.43,0.002271801,0,23.95,0.021602417,0,480.76,1.704747285,0.434187704,4.128962011,0.037441698
Conlangs - Toki Pona - Literary - NT - Sermon on the Mount,3.126906258,1.155314874,-0.239786889,3.527296042,1.12817549,-0.184462387,-0.198121878,1.157793665,0.775175511,2.525294161,1.115372633,0.778290358,2.421183085,19.43,4.1156,0.993129532,0.534269405,1.007828241,1.013442895,0.58496642,0.854228508,0.203296523,0.05475806,125.86,8.652981458,0.468874676,0.210528684,1.259224592,1.062317911,0.294375568,1.2514338,47.63,0.008000826,0,14,0,0,134.22,1.362485016,0.338912076,3.572486255,0.094284551
Conlangs - Toki Pona - Technical - Turkey-Mexico Wikia,3.606216403,1.816814558,1.555062791,4.576022937,2.116046953,1.157949248,-0.123156794,1.306468895,0.944797447,3.268513873,1.00842022,0.663135535,2.552717991,25.04,4.522,1.013925221,0.630127324,0.814607803,1.223723934,0.651925467,0.398948118,0.162105778,0.04321729,115.85,5.314019134,0.512472611,0.311300187,3.795470204,0.900128881,0.28815876,1.733961552,54.78,0.002004604,0,22.52,0.004008616,0,252.27,1.279738059,0.35217382,3.071919119,0.109782387
Conlangs - Volapuk - Literary - NT,4.579530133,2.420128276,0.645389399,5.122958933,2.4219073,0.471984926,-0.157403158,1.361859391,1.018762964,3.202214831,1.104006734,0.882365429,2.980685928,8.34,1.1972,1.792219123,0.565109273,-0.765195759,1.819340399,0.55944468,-0.91450444,0.141715754,0.043943441,123.21,3.782236958,0.477938844,0.241894826,4.380090835,0.760085595,0.227273082,2.416682793,132.46,0.001715279,0,22.04,0.001111815,7.06E-05,432.74,1.743420821,0.477220534,8.138887186,0.015104205
Conlangs - Volapuk - Technical - History Wiki,5.374953033,2.757929946,0.375539911,5.831685327,2.679268565,0.384940038,-0.141494744,1.421181294,1.284781489,3.736006443,1.144400287,1.105894312,3.006465904,8.49,1.3972,1.873424931,0.530315311,-1.025915098,1.880756846,0.535828522,-1.120481926,0.121698482,0.041958142,124.91,4.097051422,0.490178484,0.224442427,4.167442302,0.791141733,0.256454478,2.397151225,140.38,0,0,23.01,0.000909519,0,498.72,1.640525666,0.460467944,5.565666671,0.018829664
Enciphered - Afrikaans_2v6c,5.37469272,3.216993068,1.110342152,6.573916255,3.27235672,0.820492612,-0.041258069,1.192375546,1.168338773,4.354963009,1.04188595,0.918741061,2.982414372,18.95,2.6944,1.53567848,0.721475784,-0.33308963,1.556406207,0.717704553,-0.379947401,0.447700663,0.090704557,488.14,11.80734465,0.318570869,0.181562669,5.945180617,0.508593127,0.149357069,4.758387414,116.38,0.005483072,0.000296786,10.87,0.133564335,0.009110818,208.67,2.00086026,0.380150339,2.809538573,0.044322575
Enciphered - Afrikaans_addB,10.89617176,6.46963666,1.01831309,12.78148985,6.591346575,0.795380814,-0.060264772,1.152008118,1.206203947,4.024836034,1.04868945,1.004025557,3.02143692,16.54,2.2184,1.654355654,0.645781423,-0.485757283,1.642184869,0.680934488,-0.578847731,0.49934309,0.037710014,1095.72,19.04227616,0.393669644,0.217081577,3.843543415,0.486298489,0.258474766,2.241868535,123.05,0.002334192,0.00015,26.22,0,0,298.65,1.676573746,0.324805024,4.093934931,0.018477689
Enciphered - Afrikaans_affix,5.594714584,3.454536654,0.867295724,6.414878496,3.53393091,0.685164371,-0.081900776,1.654544842,1.760088038,3.769004461,1.111686231,1.265638676,3.12874696,11.91,1.8924,1.716341083,0.638123213,-0.693137423,1.741039663,0.622471268,-0.763172853,0.144034997,0.037258569,158.16,3.298605998,0.492012903,0.230429558,4.143445421,0.765105601,0.293520685,0.699497792,131.88,0.002209537,4.88E-05,26.07,0.029364155,6.98E-05,637.82,1.543781391,0.467365661,5.220638421,0.013962954
Enciphered - Afrikaans_Alf,6.945021722,3.431601488,0.952304325,7.944718029,3.488930452,0.735898802,-0.038315646,1.188161505,0.784392096,2.793801893,1.018931479,0.65023168,2.355590207,17.02,2.2272,1.610635829,0.683471349,-0.463075112,1.647439308,0.674709078,-0.569025473,0.13099168,0.035629817,184.25,4.141743933,0.522354704,0.196578579,4.714359883,0.969444415,0.363173723,0.940853281,124.2,0.001082158,0,27.44,0.032975481,9.13E-05,706.92,1.469777284,0.419476819,3.963843852,0.018632116
Enciphered - Afrikaans_Alfb,7.043769175,3.568912505,0.75700043,8.139955135,3.504569668,0.655625447,-0.07983539,1.225076302,1.116386496,5.164296151,1.110900795,0.997025073,3.217344365,16.94,2.196,1.604670322,0.689093464,-0.455517425,1.637001448,0.687383932,-0.568396262,0.131149234,0.034433094,186.8,4.239159076,0.529511909,0.19684323,4.659919833,0.976395143,0.363744554,0.981962706,123.53,0.001978618,0,28.37,0.031565297,3.99E-05,705.45,1.433625723,0.418853422,3.677187621,0.019651906
Enciphered - Afrikaans_bigraph1,6.979058046,4.312599118,1.025213002,8.251811811,4.369881519,0.789274106,-0.0433891,1.463383547,1.47391249,4.576989892,1.046095753,0.979010877,3.155204069,18.02,2.2124,1.621659258,0.689820611,-0.516273661,1.652551851,0.681907836,-0.617551103,0.165402811,0.059291607,233.7,6.281492583,0.378049566,0.178929356,6.329978914,0.539580816,0.215228224,2.840590891,125.71,0.003586703,0.000980464,16.63,0.061823587,0.002206942,501.08,1.915988417,0.412761198,4.059124398,0.019611904
Enciphered - Afrikaans_bigraph2,8.302228459,4.959309161,1.054589836,9.708919542,5.054855294,0.792572427,-0.01067888,1.276954629,1.312048294,4.461825513,0.97872327,0.841388135,3.437147949,16.31,2.2116,1.618528291,0.68326306,-0.489579554,1.644806288,0.679464725,-0.580733795,0.406897514,0.048373591,682.81,9.792120936,0.359204811,0.225568779,3.908897819,0.510018858,0.22435074,3.274795431,123.95,0.001932827,0.000149254,20.46,0.141914572,0.02160802,412.12,1.929481001,0.371752767,3.722617478,0.020628537
Enciphered - Afrikaans_bigraph3,7.203297947,4.354852392,1.072598525,8.568002036,4.414364106,0.810660612,-0.043006233,1.229079478,1.201232341,4.296933819,1.012300926,0.869967194,3.223137084,18.89,2.422,1.590352318,0.697876011,-0.427207283,1.624452631,0.695691547,-0.587268474,0.468295491,0.049953736,683.61,9.360827174,0.363861732,0.223170829,3.992168772,0.535195138,0.218055851,2.960034831,121.73,0.00702853,0.001619629,19.7,0.154433371,0.037288073,366.48,1.937668094,0.378665319,3.593016118,0.034428732
Enciphered - Afrikaans_conflc,5.462756169,3.236313552,1.036788298,6.495597288,3.279543125,0.795881232,-0.060484683,1.291164428,1.185935447,4.186588732,1.046505383,0.842393288,2.782336836,17,2.3364,1.589682904,0.701357461,-0.444895743,1.640181395,0.684496724,-0.572254677,0.314241992,0.053319289,349.22,6.447849017,0.38363651,0.244498814,4.674141778,0.601785246,0.262853379,2.621617806,122.75,0.003294201,0.000146595,18.5,0.083637602,0.004333872,368.45,1.930629293,0.417631332,3.436784244,0.024380351
Enciphered - Afrikaans_Crema,5.464008721,3.192169245,0.986224351,5.953887675,3.184785754,0.861441261,-0.051377113,1.485062479,1.123389207,3.44801609,1.042822692,0.773277453,2.739051632,6.1,1.1272,2.015343058,0.437773699,-1.794492597,2.024417003,0.427487925,-1.901533586,0.088323568,0.024444833,98.29,1.624441816,0.570739169,0.26883475,2.92990737,0.733873245,0.286295335,1.728291979,173.36,0.000294409,0,39.19,0.018060253,1.88E-05,1042.61,1.684824294,0.622166928,12.08378783,0.004058196
Enciphered - Afrikaans_mCClass,5.151306042,3.003641922,1.063618088,6.065417157,3.079824121,0.80982488,-0.048369528,1.317059135,1.162168119,3.876140729,1.027878032,0.817378867,2.77605762,17.94,2.2556,1.586066062,0.690556394,-0.41720541,1.624158496,0.682973729,-0.539520084,0.21713073,0.071558196,227.01,6.770472207,0.357117362,0.181815557,6.471840289,0.587532349,0.197033311,2.776518544,122.59,0.005780269,0.002019231,13.69,0.00021781,1.68E-05,328.01,1.932914454,0.416155607,3.296831538,0.026063323
Enciphered - Afrikaans_mvCClass,5.032298049,2.991459738,1.014770034,6.085893343,2.999524381,0.800890435,-0.045356511,1.203687786,1.094241495,4.064007076,1.075859258,0.866870413,2.868815577,19.7,2.428,1.554787592,0.704805812,-0.363766057,1.590796398,0.70124061,-0.483216807,0.249427726,0.100833132,255.38,11.95282549,0.313401555,0.15389372,8.322466173,0.556696181,0.153742214,3.254680917,118.98,0.008753336,0.00235,9.72,0.001123849,1.76E-05,190.74,1.93738848,0.382468045,3.394232692,0.039013476
Enciphered - Afrikaans_No_Voicing,5.390978873,3.226227621,1.041810977,6.387781322,3.299075022,0.78861399,-0.062401406,1.446797015,1.231756586,3.804347583,1.023160588,0.809515305,2.819333428,16.86,2.194,1.612989975,0.681458133,-0.453755539,1.651097538,0.678481822,-0.602014853,0.166885644,0.045219355,182.56,3.867470848,0.432918321,0.223691912,4.378800056,0.633994092,0.265135642,2.040365404,125.08,0.003641399,0.000722338,21.55,0.042233764,8.27E-05,555.38,1.776482161,0.463350347,4.312836451,0.025130464
Enciphered - Afrikaans_No_Vowels,3.10986135,2.003596343,1.135030101,3.942886873,2.007044299,0.938002366,-0.063276438,1.411134426,1.088662652,3.127399215,1.146453017,0.9335355,2.581168042,21.79,2.8204,1.479619386,0.749730574,-0.276304125,1.539257889,0.724974658,-0.378663754,0.150903728,0.049477231,96.49,3.008142829,0.516539937,0.263091431,3.586536132,0.772084639,0.282746369,2.20048477,114.43,0.008291158,0.000197075,19.34,0.029692491,0.001026617,342.71,1.747023854,0.492773548,2.731867395,0.062765994
Enciphered - Afrikaans_pCClass,4.861671846,2.815806525,1.086325688,5.883652006,2.87348961,0.791020638,-0.055949874,1.271774417,1.085443866,3.918742331,1.022709489,0.799211511,2.893190402,18.74,2.7672,1.522846045,0.721508359,-0.292377997,1.558757544,0.716273418,-0.396328546,0.285903446,0.064170544,281.89,6.352326033,0.372018619,0.217420507,5.351616693,0.6291858,0.246661209,2.520556175,116.36,0.006000419,0.000294429,15.35,0.003534726,0,322.87,1.876536563,0.415970907,2.530973838,0.040213743
Enciphered - Afrikaans_Sort_Alph,5.432092792,3.245070961,1.103825207,6.430139257,3.321259913,0.845899758,-0.035252104,1.378994073,1.202117307,3.823297859,1.038382282,0.826000463,2.924019053,18.11,2.274,1.593695568,0.690897217,-0.445861912,1.628671296,0.685487392,-0.548979431,0.169120272,0.038362983,186.73,5.103426911,0.539774899,0.22926009,4.146424088,1.276045933,0.263423728,1.015494069,123.29,0.00142627,0,25.35,0.157724183,0.027073781,445.47,1.750171349,0.451415426,4.833243747,0.022746437
Enciphered - Afrikaans_spl,5.381016086,3.205986449,1.069820087,7.096710551,3.204945589,0.682401896,-0.063629355,0.941910985,1.141765605,4.883830274,1.142599095,1.134057119,3.147285613,22.38,3.2212,1.354110387,0.732083859,0.069649918,1.38861032,0.734513029,-0.013133564,0.574066053,0.252567017,628.61,119.5145398,0.24475949,0.109795251,18.47117655,0.425806006,0.090428973,12.83311621,96.57,0.014678013,0.00078349,3.72,0.409192057,0.168119811,22.65,1.365027299,0.251658855,2.198203224,0.095116494
Enciphered - Afrikaans_Two_Vowels,5.427706943,3.218437752,1.117929076,6.425567221,3.303978443,0.856284584,-0.062520754,1.339376926,1.196485674,3.991935675,1.030529295,0.838695975,2.95398884,17.8,2.2344,1.596733565,0.691404502,-0.455616913,1.644272346,0.679731371,-0.580787389,0.315675422,0.04571555,348.34,4.8808927,0.410431231,0.246442766,3.178557075,0.614445701,0.269308807,2.354339936,123.55,0.001767606,4.83E-05,21.29,0.053006137,0.000192771,462.3,1.909481524,0.443733978,3.799988073,0.022780616
Enciphered - Afrikaans_u_vowels,5.402180469,3.220761623,1.019133416,6.498882687,3.263690324,0.729668837,-0.065143492,1.259096649,1.192123251,4.130199031,1.045458588,0.898525839,2.8131353,18.75,2.4952,1.559883098,0.716654445,-0.394796363,1.597111714,0.705563704,-0.494485011,0.424561601,0.048142876,466.01,6.375090963,0.396009917,0.257966191,2.874730284,0.601169912,0.258540066,2.657380596,120.11,0.004985296,0.000846269,20.28,0.098568106,0.003013851,366.99,1.984563593,0.423209495,3.293761107,0.035861975
Enciphered - Afrikaans_VC1,5.462077662,3.234386467,1.107375763,7.521277233,3.347065937,0.62652526,-0.04726736,0.892208634,1.239708744,4.902474046,1.119961694,1.202332766,3.217588415,25.14,3.908,1.219072954,0.736321643,0.328931026,1.263603893,0.725563758,0.256574837,0.57353752,0.249605133,637.95,125.1910689,0.235369922,0.11354859,18.39643489,0.408840212,0.084602431,15.94041606,82.73,0.025688143,0.002259413,3.82,0.245995145,0.035975458,22.68,1.198059238,0.230209482,1.522202931,0.169162999
Enciphered - Afrikaans_VC2,5.473687819,3.197385873,0.973058383,6.978284436,3.156572039,0.670976133,-0.047414752,0.980400533,1.104285656,4.97267618,1.118151145,1.07868362,3.245639799,20.79,2.9624,1.436228806,0.73880554,-0.127774436,1.485269642,0.723205114,-0.230068758,0.450368412,0.197959567,500.52,58.55531566,0.25127785,0.119801558,14.30267234,0.445663829,0.093071918,12.13940985,106.07,0.016379303,0.003146244,4.79,0.19428397,0.020774421,46.37,1.622948783,0.291553399,2.40662794,0.072650757
Enciphered - Afrikaans_wdb,6.966688563,4.577652255,1.162871009,8.312434132,4.654613917,1.017731505,-0.094924933,1.608316589,1.889250489,4.919170271,1.219505671,1.5348135,3.594133646,14.22,2.3656,1.718471325,0.669693635,-0.774997582,1.743566762,0.6540103,-0.852756508,0.130167327,0.037536195,182.32,3.834210288,0.462186584,0.21223602,4.748863323,0.711993661,0.219639358,0.785284503,137.45,0.004695286,0.000589699,26.11,0.0290672,0.000762621,760.89,1.575339026,0.441900332,2.908361975,0.024273565
Enciphered - Agrippa_Book1_2v6c,4.518314037,2.330919163,0.97409792,5.454715573,2.358426426,0.643088865,-0.081771109,1.076396581,0.811097296,3.639852581,1.063872145,0.762061496,2.683693168,17.65,2.5312,1.483355298,0.708727309,-0.187984877,1.523229653,0.698542317,-0.268921746,0.388740368,0.095658468,358.66,11.03419161,0.329745594,0.126507394,2.686860636,0.631960005,0.131731931,2.080880404,111.39,0.004508521,0.000146369,9.09,0.078903108,0.009280542,180.24,1.93365914,0.380518991,3.528071576,0.038662111
Enciphered - Agrippa_Book1_addB,8.963899036,4.591840064,0.978430067,10.65772293,4.738912722,0.627141836,-0.080404631,0.997150356,0.904655842,4.010916992,1.06873829,0.911742311,3.219870297,16.2,2.3468,1.547557101,0.681067337,-0.282419269,1.561094863,0.685755542,-0.343960778,0.499951222,0.039324178,904.77,16.89152733,0.407710589,0.214653937,3.60796877,0.540637284,0.314265139,1.224029522,114.13,0.000347047,0,24.91,0,0,269.82,1.599803539,0.325653132,3.517055945,0.028833786
Enciphered - Agrippa_Book1_affix,4.674418211,2.488394486,0.870545431,5.378558059,2.582160339,0.589890052,-0.110588322,1.427769001,1.205322236,3.631401068,1.032863706,0.828273319,2.877192737,12.62,1.8096,1.652781858,0.648663765,-0.488883809,1.685090142,0.638451599,-0.584622316,0.108572112,0.03912501,100.07,3.270815772,0.503324262,0.226264045,3.663714089,0.860407377,0.282675393,0.989535799,125.13,0.002066525,9.85E-05,24.46,0.019515117,0.000113525,514.67,1.442694804,0.462781611,5.874854108,0.018310107
Enciphered - Agrippa_Book1_Alf,6.069109137,2.380965232,0.893287369,6.834130849,2.465476625,0.548805635,-0.077252757,1.075500274,0.561373066,2.209200048,1.004418074,0.534297753,2.057140404,15.5,2.2276,1.574608987,0.67951853,-0.347836466,1.600892859,0.672675182,-0.423573874,0.106558704,0.037257571,131.15,4.222097955,0.508865067,0.205953966,4.381267488,1.045603707,0.289979349,0.764855356,118.78,0.000446083,0,26.08,0.014818588,3.23E-05,593.96,1.370119047,0.4097084,4.029351818,0.030776142
Enciphered - Agrippa_Book1_Alfb,6.394439248,2.457034971,0.838172741,7.240812528,2.551284633,0.487819257,-0.065505993,1.033475091,0.604296955,3.308393804,0.995883176,0.591779731,3.11560404,16.15,2.3164,1.552271738,0.690339361,-0.31867468,1.571631545,0.686975766,-0.362824999,0.143541644,0.035808493,185.55,4.617131009,0.526412287,0.199192586,4.51940607,1.075659329,0.341664321,0.904504613,116.57,0.000396078,0,27,0.013646583,8.32E-05,588.58,1.302416283,0.395120106,4.021706872,0.024741074
Enciphered - Agrippa_Book1_bigraph1,5.570818344,2.928289602,0.901895651,6.622717001,2.99463114,0.62196753,-0.078515998,1.275471497,0.880674134,2.710744433,1.055583299,0.770974441,2.576822055,15.38,2.2672,1.552306075,0.675381728,-0.274816651,1.562628512,0.683721747,-0.338363802,0.142819155,0.063664782,161.76,5.507072235,0.398468994,0.150571497,6.074501832,0.640690128,0.179184386,1.039838306,115.66,0.000394612,0,15.16,0.060418803,0.000668736,430.69,1.778665806,0.41661757,4.158002208,0.025371143
Enciphered - Agrippa_Book1_bigraph2,6.936925798,3.611044127,1.068517865,8.138706162,3.78891556,0.732778306,-0.062602317,1.114083295,0.862859814,3.4761207,1.020754169,0.778574407,2.883469314,15.79,2.2828,1.546026665,0.679359946,-0.283189117,1.562124692,0.675593738,-0.318649113,0.393330036,0.051730839,553.39,9.886198969,0.371376357,0.223803744,3.970418635,0.580261708,0.25598449,1.950499213,115.09,0.000490457,0,18.95,0.155684492,0.021403469,333.91,1.837075305,0.363501086,4.233721782,0.028529066
Enciphered - Agrippa_Book1_bigraph3,6.282465603,3.276069264,1.17658831,7.341088813,3.444544331,0.855404232,-0.071779912,1.117695428,0.885567015,3.544700858,1.00139276,0.760912208,3.173263883,15.59,2.2312,1.554034467,0.686878765,-0.306721892,1.573715072,0.686193625,-0.377006352,0.450066239,0.052878493,572.98,9.814765675,0.379268185,0.227668381,3.467852132,0.603245518,0.246625906,2.054919759,116.78,0.001033325,0,18.44,0.165328128,0.032437671,297.94,1.856653223,0.372709655,3.872771656,0.0270146
Enciphered - Agrippa_Book1_conflc,4.517487999,2.285089051,0.925299649,5.42136745,2.296962391,0.597439607,-0.095777456,1.156374779,0.846957576,3.665514791,1.080156477,0.763408811,2.518605884,16.36,2.594,1.504404923,0.698487909,-0.185096052,1.521911535,0.705205091,-0.255762269,0.335793869,0.057086419,310.3,5.803562386,0.402156657,0.235857728,4.098340144,0.717859066,0.242434009,1.66309018,112.43,0.004706004,0.000146831,17.04,0.056724456,0.004238982,318.63,1.819655331,0.416714724,2.961347191,0.034897384
Enciphered - Agrippa_Book1_Crema,4.538663204,2.37369345,1.041667765,4.975697865,2.428654045,0.828143836,-0.09172144,1.404836566,0.940258798,3.122879445,1.024381173,0.671956355,2.622604306,6.39,1.2732,1.931162046,0.508000263,-1.309696794,1.936600599,0.501915159,-1.341668317,0.095244653,0.024930954,87.84,1.691405972,0.605930642,0.282092416,2.350294081,0.843407828,0.255448341,1.270155476,162.6,0,0,37.99,0.016691457,6.41E-05,805.5,1.553538979,0.603492936,9.050001193,0.005609063
Enciphered - Agrippa_Book1_mCClass,4.410048703,2.211853498,0.966017246,5.197570551,2.271847771,0.646969909,-0.077944806,1.186740427,0.826663318,3.262683542,1.045334138,0.711273496,2.505437344,15.39,2.3776,1.524200402,0.6894408,-0.236277428,1.563577182,0.678564836,-0.323504533,0.215508554,0.077771515,194.09,6.418135884,0.362955763,0.14387894,4.4719258,0.678020057,0.177144274,2.158071463,113.79,0.006226662,0,11.57,0.000167866,0,282.79,1.89226972,0.411981445,3.776041128,0.038080542
Enciphered - Agrippa_Book1_mvCClass,4.387473461,2.238478526,0.97162749,5.304200725,2.306801744,0.608898216,-0.085882988,1.098477497,0.817977962,3.426270561,1.059518719,0.750694846,2.69363915,18.44,2.5908,1.464756152,0.704761419,-0.144383654,1.506371103,0.701867658,-0.240398119,0.226087331,0.108334383,202.62,11.75695582,0.31665314,0.117861869,4.139134108,0.641993756,0.152558595,2.603270537,108.33,0.007852798,4.90E-05,8.12,0.000930505,0,163.35,1.876323667,0.374917182,3.195153012,0.051133563
Enciphered - Agrippa_Book1_No_Voicing,4.530491284,2.369813022,0.970110788,5.394612906,2.433596319,0.644535317,-0.082783739,1.312543783,0.894482601,3.191297661,1.040256878,0.699497869,2.431845371,15.92,2.3128,1.537316569,0.697872238,-0.297802743,1.572636657,0.681773551,-0.349324273,0.13598957,0.045936687,125.38,3.595212911,0.460774481,0.212273787,3.891146109,0.762240365,0.226568806,1.709962643,116.53,0.000539528,0,20.77,0.019942331,6.42E-05,472.58,1.631706518,0.461256083,3.070940987,0.023696955
Enciphered - Agrippa_Book1_No_Vowels,2.910059809,1.548998947,0.815861285,3.550475516,1.546639257,0.543254033,-0.078711285,1.346845629,0.933621258,2.689077879,1.096256738,0.809576593,2.274739895,16.66,2.69,1.463961976,0.724573572,-0.144711332,1.511351943,0.702264979,-0.217595052,0.151554907,0.049754675,89.21,3.222763069,0.530531569,0.275484214,3.866842102,0.866864312,0.290247,1.94912971,108.33,0.008472656,9.57E-05,19.3,0.03301952,0.00078156,284.86,1.669271118,0.479128754,2.868976994,0.051699967
Enciphered - Agrippa_Book1_pCClass,3.909270273,2.15332066,1.094014731,4.900293226,2.187746523,0.663608506,-0.105679418,1.18344409,0.868569643,3.372786621,1.069083184,0.734612785,2.262385414,18.61,2.8472,1.432037766,0.72332546,-0.07980216,1.466081336,0.711955053,-0.134359225,0.300526295,0.071010585,240.32,5.709977008,0.384679916,0.211856627,4.805548278,0.747966707,0.226352917,1.720416016,105.8,0.009354783,9.80E-05,13.7,0.003874743,0,268.29,1.792644857,0.414769052,2.335708802,0.057236568
