word,tfidf_balneological,tfidf_herbal,tfidf_recipes,tfidf_stars,PC1,PC2,cluster
osal,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
otechy,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
osain,0.0,0.0,0.000551337,2.81837e-05,-1.0173916073064102,3.0091830134814512,2
otairor,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
otchar,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
opol,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
oteeos,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
opcholor,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
orom,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
oteaiin,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
oteodaiin,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
otcheey,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
oroiiin,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
oteodar,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
oro,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
opoly,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
oteedar,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
oteedal,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
orchedy,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
opchor,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
orchcthy,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
opches,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
otes,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
otear,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
oteos,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
oteedain,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
otedain,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
oteeam,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
oqol,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
opalkaiin,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
oqokain,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
oor,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
otaral,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
oltydy,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
opshedy,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
olteody,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
pcheeody,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
pairar,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
pchdol,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
polchey,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
qeedar,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
qodaiiin,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qckhedy,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
polched,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
qodair,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
polchdy,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
qochedy,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
polarar,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
pcheodar,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
polar,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qcthey,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
qoair,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qaiin,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qoear,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
pchdam,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qoeeody,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qoekedy,3.44704e-05,9.28532e-05,0.0,0.0,-0.6329397455272346,-0.5954082720472935,0
pody,0.0,0.000371413,0.0,0.0,-2.220233116158808,-2.9086610208693426,1
paiir,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qodeey,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
qoeees,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
podair,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
qcthy,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
qkain,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qcthhy,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
pochedy,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
pcheedy,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
poar,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qckhy,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
pdar,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
pchedain,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
pdal,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
pshol,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
qekeey,0.0,0.0,0.000551337,2.81837e-05,-1.0173916073064102,3.0091830134814512,2
psheoldy,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
qocphdy,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
qodal,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
pcholky,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
pshdar,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
qekaiin,3.44704e-05,9.28532e-05,0.0,0.0,-0.6329397455272346,-0.5954082720472935,0
pal,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qoeeo,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
pair,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
qoeedaiin,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
poraiin,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qeeedy,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
poly,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
pcheos,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
polor,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qeedy,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
porain,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
otos,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qotear,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qoor,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
qoteesy,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
qotl,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
qolar,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
qolaiin,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
qotedor,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
qoteeey,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qokcheedy,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qokoiin,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
qotechy,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qokedam,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
qotolcheo,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
qolshy,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
qolal,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
qoteeo,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qokoldy,3.44704e-05,9.28532e-05,0.0,0.0,-0.6329397455272346,-0.5954082720472935,0
qokod,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qotcho,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qolchy,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
qokeeod,0.0,0.0,0.000551337,2.81837e-05,-1.0173916073064102,3.0091830134814512,2
qopcheos,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qos,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qolsheedy,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
qokaram,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qokeeos,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qopcheedy,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
qolcheol,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
qotchedar,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
qolshey,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
qokalchdy,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
qolshedy,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
qotaiiin,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qolcheedy,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
qokaim,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
qotchody,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
qotas,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
qokydy,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
qoteal,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qokcho,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
qofcheol,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
qokeear,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
qotes,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
qolkaiin,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
rodam,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
shekaiin,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
shchy,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
shedam,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
roly,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
sheokaiin,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
rchy,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
shefchdy,3.44704e-05,9.28532e-05,0.0,0.0,-0.6329397455272346,-0.5954082720472935,0
shekam,3.44704e-05,9.28532e-05,0.0,0.0,-0.6329397455272346,-0.5954082720472935,0
qy,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
sheeodar,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
sheekeey,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
shcphhy,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
saral,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
shekedy,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
sheeor,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
shckhhy,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
sheckhal,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
sheedo,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
san,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
sheols,3.44704e-05,9.28532e-05,0.0,0.0,-0.6329397455272346,-0.5954082720472935,0
shechy,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
shdaiin,3.44704e-05,9.28532e-05,0.0,0.0,-0.6329397455272346,-0.5954082720472935,0
sheodal,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
sheeeky,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
salkeedy,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
rolchy,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
saldy,3.44704e-05,9.28532e-05,0.0,0.0,-0.6329397455272346,-0.5954082720472935,0
rody,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
salchedy,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
rodaiin,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
shekshey,0.0,9.28532e-05,0.000551337,0.0,-1.7347575689848374,2.2316509648495035,0
rl,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
sheekar,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
rchr,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
sairol,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
rcheky,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
saino,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
sheokey,3.44704e-05,9.28532e-05,0.0,0.0,-0.6329397455272346,-0.5954082720472935,0
saim,3.44704e-05,9.28532e-05,0.0,0.0,-0.6329397455272346,-0.5954082720472935,0
raral,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
sheocthy,0.0,9.28532e-05,0.000551337,0.0,-1.7347575689848374,2.2316509648495035,0
raly,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
sheek,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
sheeckhy,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
rshey,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
sches,3.44704e-05,9.28532e-05,0.0,0.0,-0.6329397455272346,-0.5954082720472935,0
shdair,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
qotsheod,0.0,9.28532e-05,0.0,2.81837e-05,-0.6663209327897748,-0.5566125060564278,0
sarar,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
sas,3.44704e-05,9.28532e-05,0.0,0.0,-0.6329397455272346,-0.5954082720472935,0
tedair,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
shs,3.44704e-05,9.28532e-05,0.0,0.0,-0.6329397455272346,-0.5954082720472935,0
shetey,3.44704e-05,9.28532e-05,0.0,0.0,-0.6329397455272346,-0.5954082720472935,0
tchol,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
shokchy,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
tchody,0.0,0.0,0.002205348,0.0,-3.6245149132921344,11.35452275298547,2
shkchedy,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
tcho,3.44704e-05,9.28532e-05,0.0,0.0,-0.6329397455272346,-0.5954082720472935,0
skaiin,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
tcheey,0.000137882,0.0,0.0,0.0,0.7827602386250823,0.046285242351693165,0
shosaiin,0.0,0.0,0.0,0.000112735,0.6492337539440135,0.20146880034783266,0
tchedar,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
shokal,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
tchdor,0.0,0.0,0.000551337,2.81837e-05,-1.0173916073064102,3.0091830134814512,2
shodain,3.44704e-05,0.0,0.0,2.81837e-05,0.08442621615119245,0.1821237765846542,0
