word,tfidf_balneological2,tfidf_herbal2,tfidf_herbal5,tfidf_recipes3,tfidf_starsx,tfidf_stars3,PC1,PC2,cluster
cher,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
cheokey,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
chkeedy,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
chorol,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
cheodar,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
chokeol,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
chosaiin,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
chokeedy,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
chokchy,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
chepchedy,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
cheer,0.0,0.0,0.000514139,0.0,0.0,4.66e-05,-1.005606172048643,-0.4360957672373843,1
chokchedy,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
chlar,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
cholkeeey,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
chotam,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
chokal,0.0,0.0,0.000514139,0.0,0.0,4.66e-05,-1.005606172048643,-0.4360957672373843,1
cheokedy,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
cheyky,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
cheokaiin,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
cheoaiin,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
chod,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
cholkeedy,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
cholal,0.0,0.000206189,0.0,0.0,0.0,4.66e-05,-0.45260440527058543,0.8821860777787195,1
cholkar,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
choy,0.0,0.0,0.000514139,0.0,0.0,4.66e-05,-1.005606172048643,-0.4360957672373843,1
cheeaiin,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
chopchy,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
chekeey,0.0,0.0,0.000514139,0.0,0.0,4.66e-05,-1.005606172048643,-0.4360957672373843,1
chll,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
cholkal,0.0,0.000206189,0.0,0.0,0.0,4.66e-05,-0.45260440527058543,0.8821860777787195,1
cheolkeedy,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
cholkain,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
cheekey,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
cheked,0.0,0.0,0.00167705,0.0,0.0,0.0,-2.768970066280104,-0.8166965152451733,1
cheef,5.46e-05,0.000206189,0.0,0.0,0.0,0.0,-0.428699527082858,0.9831475155143417,1
chekchy,5.46e-05,0.0,0.000514139,0.0,0.0,0.0,-0.9817012938609159,-0.33513432950176214,1
chkey,0.0,0.0,0.000514139,0.0,0.0,4.66e-05,-1.005606172048643,-0.4360957672373843,1
chotchdy,0.0,0.0,0.0,0.0,0.003521046,0.0,0.14849210555808015,-8.014572792258987,1
cheedain,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
cheed,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
cholchey,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
cholchedy,0.0,0.000206189,0.0,0.0,0.0,4.66e-05,-0.45260440527058543,0.8821860777787195,1
chesy,5.46e-05,0.000206189,0.0,0.0,0.0,0.0,-0.428699527082858,0.9831475155143417,1
dchy,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
dalaiin,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
dychedy,5.46e-05,0.000206189,0.0,0.0,0.0,0.0,-0.428699527082858,0.9831475155143417,1
do,0.0,0.000206189,0.0,0.0,0.0,4.66e-05,-0.45260440527058543,0.8821860777787195,1
dedy,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
dairy,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
dalkedy,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
dm,0.0,0.000206189,0.0,0.0,0.0,4.66e-05,-0.45260440527058543,0.8821860777787195,1
dykedy,5.46e-05,0.000206189,0.0,0.0,0.0,0.0,-0.428699527082858,0.9831475155143417,1
dairar,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
deedy,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
dlchd,0.0,0.0,0.0,0.0,0.00107946,4.66e-05,-0.1111895369879084,-2.6427752656804455,1
cseeky,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
dolshedy,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
cphol,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
dsheo,0.0,0.0,0.0,0.0,0.00107946,4.66e-05,-0.1111895369879084,-2.6427752656804455,1
dolchedy,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
dchdar,0.0,0.000206189,0.0,0.0,0.0,4.66e-05,-0.45260440527058543,0.8821860777787195,1
dshees,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
chtedy,5.46e-05,0.000206189,0.0,0.0,0.0,0.0,-0.428699527082858,0.9831475155143417,1
daiiral,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
ctheey,0.0,0.000206189,0.0,0.0,0.0,4.66e-05,-0.45260440527058543,0.8821860777787195,1
dkedy,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
chtain,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
daiindy,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
cseey,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
daror,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
dalom,5.46e-05,0.0,0.0,0.0,0.00107946,0.0,-0.08728465880018102,-2.5418138279448232,1
darom,5.46e-05,0.0,0.0,0.0,0.00107946,0.0,-0.08728465880018102,-2.5418138279448232,1
dalo,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
darol,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
cphey,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
dady,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
dchos,0.0,0.0,0.000514139,0.0,0.0,4.66e-05,-1.005606172048643,-0.4360957672373843,1
darchedy,0.0,0.0,0.0,0.0,0.00107946,4.66e-05,-0.1111895369879084,-2.6427752656804455,1
ckheey,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
dkain,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
dykeedy,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
chsdy,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
dshdy,5.46e-05,0.000206189,0.0,0.0,0.0,0.0,-0.428699527082858,0.9831475155143417,1
dolor,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
chtl,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
chtar,0.0,0.0,0.0,0.0,0.00107946,4.66e-05,-0.1111895369879084,-2.6427752656804455,1
cthhy,0.0,0.000672559,0.0,0.0,0.0,0.0,-0.9651548268235917,3.483350956109676,1
deeedy,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
chtaiin,0.0,0.0,0.000514139,0.0,0.0,4.66e-05,-1.005606172048643,-0.4360957672373843,1
chsky,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
kechy,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
far,0.0,0.000206189,0.0,0.0,0.0,4.66e-05,-0.45260440527058543,0.8821860777787195,1
kan,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
lchdal,0.0,0.000206189,0.0,0.0,0.0,4.66e-05,-0.45260440527058543,0.8821860777787195,1
keedain,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
lchdain,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
kcheeor,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
lchar,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
kairam,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
lchs,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
lcheod,0.0,0.0,0.0,0.0,0.00107946,4.66e-05,-0.1111895369879084,-2.6427752656804455,1
laiiin,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
keechy,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
ksheody,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
kcheor,0.0,0.0,0.0,0.0,0.00107946,4.66e-05,-0.1111895369879084,-2.6427752656804455,1
ksheey,5.46e-05,0.000206189,0.0,0.0,0.0,0.0,-0.428699527082858,0.9831475155143417,1
lchedar,5.46e-05,0.0,0.0,0.0,0.00107946,0.0,-0.08728465880018102,-2.5418138279448232,1
ksheeol,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
kalkal,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
lchol,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
iir,0.0,0.000206189,0.0,0.0,0.0,4.66e-05,-0.45260440527058543,0.8821860777787195,1
lcheal,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
lchody,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
lfchedy,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
kshd,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
keed,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
kshar,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
lfchy,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
korchy,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
lchees,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
lchl,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
kcheey,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
ko,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
dyteey,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
kl,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
karar,5.46e-05,0.000206189,0.0,0.0,0.0,0.0,-0.428699527082858,0.9831475155143417,1
lchg,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
lchedam,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
keor,0.0,0.0,0.0,0.0,0.00107946,4.66e-05,-0.1111895369879084,-2.6427752656804455,1
kais,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
keodar,5.46e-05,0.000206189,0.0,0.0,0.0,0.0,-0.428699527082858,0.9831475155143417,1
kaiiin,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
keeos,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
fshedy,5.46e-05,0.0,0.0,0.0,0.00107946,0.0,-0.08728465880018102,-2.5418138279448232,1
lcheor,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
eeol,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
ldol,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
ear,0.0,0.000206189,0.0,0.0,0.0,4.66e-05,-0.45260440527058543,0.8821860777787195,1
lcheody,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
dytedy,5.46e-05,0.000206189,0.0,0.0,0.0,0.0,-0.428699527082858,0.9831475155143417,1
lody,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
octhody,5.46e-05,0.0,0.000514139,0.0,0.0,0.0,-0.9817012938609159,-0.33513432950176214,1
lkeo,0.0,0.000206189,0.0,0.0,0.0,4.66e-05,-0.45260440527058543,0.8821860777787195,1
octhedy,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
lokeey,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
octhdy,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
ofchy,0.0,0.000672559,0.0,0.0,0.0,0.0,-0.9651548268235917,3.483350956109676,1
ockhhy,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
od,0.0,0.0,0.000514139,0.0,0.00107946,0.0,-1.0899142180711752,-2.7806073687320567,1
ockhey,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
lolkaiin,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
oikhy,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
lokam,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
oeeey,5.46e-05,0.000206189,0.0,0.0,0.0,0.0,-0.428699527082858,0.9831475155143417,1
odair,0.0,0.0,0.00167705,0.0,0.0,0.0,-2.768970066280104,-0.8166965152451733,1
odeeey,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
lkshey,0.0,0.0,0.0,0.0,0.00107946,4.66e-05,-0.1111895369879084,-2.6427752656804455,1
oal,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
lkeeor,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
oair,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
lkedain,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
oaiir,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
lty,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
loldy,5.46e-05,0.0,0.000514139,0.0,0.0,0.0,-0.9817012938609159,-0.33513432950176214,1
lteey,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
ltary,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
oithy,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
odeedy,0.0,0.000206189,0.0,0.0,0.0,4.66e-05,-0.45260440527058543,0.8821860777787195,1
lodar,0.0,0.0,0.0,0.0,0.00107946,4.66e-05,-0.1111895369879084,-2.6427752656804455,1
ltain,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
lod,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
lkches,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
lldy,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
lsheol,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
oedy,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
oeedaiin,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
ofchey,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
ofy,5.46e-05,0.000206189,0.0,0.0,0.0,0.0,-0.428699527082858,0.9831475155143417,1
ofal,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
oeeal,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
lkedal,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
lsheckhy,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
lkechey,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
lshdy,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
lkeal,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
lkaiir,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
lpchdy,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
lshety,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
lsaiin,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
oltal,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
okeo,0.0,0.000672559,0.0,0.0,0.0,0.0,-0.9651548268235917,3.483350956109676,1
okas,0.0,0.000206189,0.0,0.0,0.0,4.66e-05,-0.45260440527058543,0.8821860777787195,1
olkechy,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
ollchy,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
oltain,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
okchedam,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
oltaiin,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
olkedaiin,5.46e-05,0.000206189,0.0,0.0,0.0,0.0,-0.428699527082858,0.9831475155143417,1
olfchey,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
olkeeor,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
oleeey,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
okeedain,0.0,0.0,0.0,0.0,0.00107946,4.66e-05,-0.1111895369879084,-2.6427752656804455,1
oleeedy,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
oked,0.0,0.000206189,0.000514139,0.0,0.0,0.0,-1.4313290863538521,0.7443539747271083,1
oldam,0.0,0.000672559,0.0,0.0,0.0,0.0,-0.9651548268235917,3.483350956109676,1
okchdal,0.0,0.0,0.000514139,0.0,0.0,4.66e-05,-1.005606172048643,-0.4360957672373843,1
old,0.0,0.000206189,0.000514139,0.0,0.0,0.0,-1.4313290863538521,0.7443539747271083,1
okalchedy,0.0,0.0,0.000514139,0.0,0.0,4.66e-05,-1.005606172048643,-0.4360957672373843,1
olcheo,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
okeeshy,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
olshed,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
olo,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
oloy,5.46e-05,0.000206189,0.0,0.0,0.0,0.0,-0.428699527082858,0.9831475155143417,1
okeedar,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
olchdaiin,0.0,0.000672559,0.0,0.0,0.0,0.0,-0.9651548268235917,3.483350956109676,1
okeear,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
olchcthy,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
olsheor,5.46e-05,0.000206189,0.0,0.0,0.0,0.0,-0.428699527082858,0.9831475155143417,1
olos,0.0,0.000206189,0.0,0.0,0.0,4.66e-05,-0.45260440527058543,0.8821860777787195,1
olkeear,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
olaiir,0.0,0.000672559,0.0,0.0,0.0,0.0,-0.9651548268235917,3.483350956109676,1
olom,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
okory,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
okarol,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
okom,0.0,0.000206189,0.0,0.0,0.0,4.66e-05,-0.45260440527058543,0.8821860777787195,1
okalor,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
oloky,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
okalchy,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
okiin,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
olkees,0.0,0.0,0.0,0.0,0.00107946,4.66e-05,-0.1111895369879084,-2.6427752656804455,1
okalal,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
opched,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
opchsd,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
oporaiin,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
osal,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
otechy,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
otairor,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
otchar,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
opol,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
oteeos,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
opcholor,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
orom,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
oteaiin,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
oteodaiin,0.0,0.0,0.000514139,0.0,0.0,4.66e-05,-1.005606172048643,-0.4360957672373843,1
otcheey,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
oroiiin,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
oteodar,0.0,0.0,0.000514139,0.0,0.0,4.66e-05,-1.005606172048643,-0.4360957672373843,1
oro,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
opoly,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
oteedar,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
oteedal,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
orchedy,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
opchor,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
orchcthy,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
opches,0.0,0.000206189,0.0,0.0,0.0,4.66e-05,-0.45260440527058543,0.8821860777787195,1
otes,5.46e-05,0.0,0.0,0.0,0.0,4.66e-05,-0.002976612777648974,-0.19730222645015083,1
otear,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
oteos,0.0,0.000206189,0.0,0.0,0.0,4.66e-05,-0.45260440527058543,0.8821860777787195,1
oteedain,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
otedain,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
oteeam,0.0,0.0,0.0,0.0,0.0,0.000152012,0.42356491435614174,-0.367118197622451,1
oqol,0.000178209,0.0,0.0,0.0,0.0,0.0,0.50224515513769,-0.03769049066900297,1
