text,wordlen_mean,wordlen_std,wordlen_skew,wordlen_unique_mean,wordlen_unique_std,wordlen_unique_skew,wordlen_autocorr,wordunique_mean,wordunique_std,wordunique_skew,wordchange_mean,wordchange_std,wordchange_skew,worddist_max,worddist_shape,wordbias_mean,wordbias_std,wordbias_skew,wordbias_lines_mean,wordbias_lines_std,wordbias_lines_skew,chardist_max,chardist_shape,ngramdist_max,ngramdist_shape,charbias_mean,charbias_std,charbias_skew,charbias_words_mean,charbias_words_std,charbias_words_skew,unique_words,repeated_words,tripled_words,unique_chars,repeated_chars,tripled_chars,unique_ngrams,entropy,compression,zipf,flipped_pairs
76_07_10_word_lines,5.248085074626865,1.6390132809348141,0.05987551680732513,5.4043050560529045,1.6441400485417388,0.12388454819029757,-0.02972502315943349,1.037053188403568,0.5851270702281638,3.213266863236004,1.011750547367401,0.5698707509828902,3.010687081387498,6.22,1.0444,1.888850117922346,0.5275494832499343,-1.089458689820039,1.894058612469298,0.5204962290032497,-1.0901236619935764,0.1305767716971248,0.05288552802766951,137.1,7.923517883335006,0.41861608064789285,0.17845927108037926,4.626697861090198,1.200883402423162,0.3485655034174517,0.8466083133567647,154.62,0.0011497512437810946,0.0,18.22,0.06531453420098471,0.00535288787342305,286.4,1.524481802247072,0.4064595239835338,9.64221672660805,0.013149751243781095
78_01_10_word_lines,5.285285748792271,1.614294345721197,0.04048744187375498,5.4241090364048,1.6356761650735956,0.0825946931570103,-0.03300224499493994,1.0318295710385643,0.5601619028696877,3.0253007767722804,1.0017814083280017,0.5402547572513586,2.9653491324240897,6.09,1.0352,1.8940884461085967,0.5218698953618509,-1.1264102313768867,1.8908989702583439,0.5256228614740924,-1.0987277168841816,0.12947457187666714,0.05284937936809006,136.95,7.956672548008308,0.41513434568705837,0.17281757035129633,4.843028676671689,1.2092119881636254,0.34778328478283405,0.8358040054738265,154.85,0.0008,0.0,18.26,0.06606491016466033,0.00573257150151766,287.76,1.5202946869247,0.40648964821177924,9.965925593667592,0.011593236714975846
78_02_10_word_lines,5.287416502463055,1.6297798879761851,0.020554961449892474,5.440106576759566,1.6371711611350068,0.05946556710817544,-0.02896942379014864,1.029154415390276,0.5570523517203382,2.915753787510671,1.0105346022637418,0.549679660757357,2.8916450003208043,6.01,1.0768,1.904339471421885,0.5166225048142408,-1.168282690115777,1.8990165446970144,0.5145612731058004,-1.083945426410409,0.1295450935793196,0.05297186082082927,137.06,7.959115863030468,0.41426057566744595,0.17181766740158635,4.79992132947178,1.2055547638951145,0.3487385249826053,0.8565637455245404,155.53,0.00165,0.0,18.18,0.06572495437038565,0.005925136010277035,287.73,1.5224683849919856,0.407015433463264,9.6681053831735,0.01003743842364532
78_03_10_word_lines,5.2609,1.6220109696903071,0.05042799101591854,5.400509240958502,1.6378938549423752,0.10507775794859643,-0.057443533180847085,1.0316506333140922,0.5646688495736953,3.059653021283242,1.0120439824241583,0.576209356400493,3.185648081028244,6.3,1.1436,1.8790583189408134,0.5374313610295907,-1.0889244104711853,1.878460861945518,0.5310752559335936,-1.0488734490521154,0.12974821457494387,0.052580600897707365,136.58,7.947203318951309,0.41152163239722256,0.175453672321991,4.601072788570043,1.2119853000084213,0.3511319952446248,0.8406154807245991,153.52,0.00155,0.0,18.28,0.0655444997873961,0.00591932633172828,286.37,1.5168871965623378,0.40467618751099316,11.108388501072625,0.01225
78_04_10_word_lines,5.26755,1.6381172334875251,0.028513820924184797,5.418645577497672,1.638433103067298,0.08601863976547276,-0.041147156142478124,1.032170893365998,0.5648798247451279,3.0133989579330906,1.0148775062880304,0.5514858447512528,2.767648398658729,6.21,1.068,1.8974840520663152,0.516079439494055,-1.1003619371470692,1.894031488740311,0.5189401958062447,-1.0862892589007955,0.1301469490659918,0.05246782881285907,137.14,7.911100441308654,0.41108478871267307,0.16779015026854036,4.6932047644273425,1.2025271179714583,0.35647186824522736,0.7890793933546023,154.51,0.0018,0.0,18.15,0.06692193960713293,0.006154502006935221,288.02,1.5234145215894017,0.40672959778306556,8.17915412371351,0.0107
78_05_10_word_lines,5.273838059701492,1.6355305889135754,0.04392203015906628,5.411390402788326,1.6442554990675495,0.10939203535776847,-0.03326644887876973,1.0331912543400865,0.5700899186691765,3.164906961702425,1.0110843241848146,0.5649364560081586,2.9866384609430696,6.15,1.0776,1.8933562092268188,0.518273655653108,-1.0918091374181151,1.8899187419672274,0.5281961538013222,-1.1094702136495602,0.12915715826591076,0.05287319944076478,136.27,7.952590523820748,0.42109186299488227,0.17170343531409762,4.538656151746105,1.1967531036166685,0.34920049916617746,0.8590453337361812,154.78,0.00215,0.0,18.18,0.06635284793943139,0.006488662499018092,287,1.5232603336964983,0.4060844046058593,10.802333814988675,0.01214950248756219
78_06_10_word_lines,5.25485,1.641855980639276,0.06722358025662047,5.409762198788219,1.6497842051259435,0.12538661701044734,-0.03241209640470564,1.0325862894266686,0.5666949860424494,3.069123181892345,1.01374818793135,0.5696015826685502,2.9633862618273743,6.04,1.1144,1.8917611319677428,0.522566557440792,-1.08497530369687,1.8872924498594856,0.5288718712799377,-1.0858627018550924,0.13034679270089677,0.05258904121754576,137.01,7.960208981686534,0.41440359741283955,0.16938991710587964,4.598882294556861,1.2042603306429,0.35044103647373,0.8351769016587043,154.23,0.0012000000000000001,0.0,18.29,0.06790680407011575,0.006503172071429527,285.43,1.5178249362827545,0.40680708366166085,10.441111789112844,0.00945
78_08_10_word_lines,5.242038461538462,1.6228457315417528,0.03811654304524525,5.384818323950297,1.6320996625459543,0.10017299853683809,-0.026159929082176934,1.035114880079707,0.5675647739467923,3.0838296502359808,1.007952237592882,0.5460385713628514,2.800657092355685,6.27,1.1132,1.8935585079431028,0.5169443534723082,-1.079797833348137,1.885772066976928,0.5322716147634807,-1.1138788611297896,0.1292834680004638,0.05261780802194851,135.6,7.94014280578974,0.4157801022913204,0.17272662750546727,4.985868981457466,1.193593208767982,0.349487127415932,0.9025899859516123,154.26,0.00205,0.0,18.26,0.06690648701555278,0.006392657052001514,285.32,1.5206135131819591,0.4068568865897211,9.468309867321645,0.0118
78_09_10_word_lines,5.27465,1.632908766797484,0.055783286927237,5.396679975111686,1.6591401126891117,0.10737823831027966,-0.051428844213727606,1.0383164510424934,0.5756410047207925,3.2070732045143147,1.0069686054737308,0.5514346941347162,2.9373010390750784,6,0.9944000000000001,1.895943295258388,0.5157684498285361,-1.097891593738767,1.8996740540258192,0.5127584216885294,-1.1223780589135874,0.12935351289259095,0.05282973713749424,136.46,7.926665764792441,0.41543175437895447,0.17312952398389453,4.765918470575233,1.1914829680067702,0.35509587484869737,0.8321394507955604,155.27,0.00125,0.0,18.25,0.06676047107836702,0.005991157870142851,288.01,1.529975872304834,0.40727286380583005,10.69407022625841,0.0117
78_10_10_word_lines,5.27615,1.6326361856370313,0.04222558082323851,5.4197171905825465,1.6393955453731803,0.09819477236713078,-0.033903388511095235,1.0304669847389654,0.5495274691274976,2.776951562596175,1.0129025439770007,0.542521060286465,2.6170233793444693,6.05,1.0476,1.8935336794865958,0.5264204256251362,-1.1274453490499,1.8948707143040004,0.5224361719253,-1.1083454580664618,0.1276948993812033,0.05260982374711089,134.79,7.937544848635215,0.4120246229376887,0.1703512627523217,4.861957961062261,1.207878982813418,0.34504426049751746,0.8789321174354321,155.42,0.0015,0.0,18.32,0.06449248186645043,0.0055975536139102776,287.58,1.5236417751380191,0.4078822577494589,8.708837934489864,0.01155
